Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of TBK1, IKK? (IKBKE)-mediated Activation of IRF3, IRF7	1/14	0.16685151806400755	0.2527590502479931	0	0	5.8819320214669055	10.53248731177214	CD14
Retrograde Neurotrophin Signalling	1/14	0.16685151806400755	0.2527590502479931	0	0	5.8819320214669055	10.53248731177214	NGF
SHC1 Events in ERBB4 Signaling	1/14	0.16685151806400755	0.2527590502479931	0	0	5.8819320214669055	10.53248731177214	NRG1
Interleukin-15 Signaling	1/14	0.16685151806400755	0.2527590502479931	0	0	5.8819320214669055	10.53248731177214	IL15
Heparan Sulfate Heparin (HS-GAG) Metabolism	2/57	0.1684181029476462	0.25454973550534654	0	0	2.785426246904846	4.961695603920076	BCAN;DCN
MyD88-independent TLR4 Cascade	3/110	0.17113134311169537	0.2556805941597629	0	0	2.150335864485981	3.7960393568261748	APP;SAA1;CD14
TRIF (TICAM1)-mediated TLR4 Signaling	3/110	0.17113134311169537	0.2556805941597629	0	0	2.150335864485981	3.7960393568261748	APP;SAA1;CD14
Toll Like Receptor 9 (TLR9) Cascade	3/110	0.17113134311169537	0.2556805941597629	0	0	2.150335864485981	3.7960393568261748	APP;SAA1;CD14
Cellular Senescence	4/167	0.1715932041209187	0.2556805941597629	0	0	1.884085167809455	3.320942581994245	IL1A;IL6;CXCL8;IFNB1
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	2/58	0.1730285591896885	0.2556805941597629	0	0	2.7355475264035576	4.7989672398115495	ADAM17;ADAM10
Constitutive Signaling by NOTCH1 PEST Domain Mutants	2/58	0.1730285591896885	0.2556805941597629	0	0	2.7355475264035576	4.7989672398115495	ADAM17;ADAM10
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	2/58	0.1730285591896885	0.2556805941597629	0	0	2.7355475264035576	4.7989672398115495	ADAM17;ADAM10
Signaling by NOTCH1 PEST Domain Mutants in Cancer	2/58	0.1730285591896885	0.2556805941597629	0	0	2.7355475264035576	4.7989672398115495	ADAM17;ADAM10
Signaling by NOTCH1 in Cancer	2/58	0.1730285591896885	0.2556805941597629	0	0	2.7355475264035576	4.7989672398115495	ADAM17;ADAM10
Signaling by PDGF	2/58	0.1730285591896885	0.2556805941597629	0	0	2.7355475264035576	4.7989672398115495	PDGFB;SPP1
WNT5A-dependent Internalization of FZD4	1/15	0.17764833319270015	0.25962593897644376	0	0	5.461517165005537	9.437224975721175	WNT5A
Prolactin Receptor Signaling	1/15	0.17764833319270015	0.25962593897644376	0	0	5.461517165005537	9.437224975721175	GH1
IRAK2 Mediated Activation of TAK1 Complex Upon TLR7 8 or 9 Stimulation	1/15	0.17764833319270015	0.25962593897644376	0	0	5.461517165005537	9.437224975721175	CD14
Keratan Sulfate Degradation	1/15	0.17764833319270015	0.25962593897644376	0	0	5.461517165005537	9.437224975721175	PRELP
Formation of Paraxial Mesoderm	2/59	0.1776594416258747	0.25962593897644376	0	0	2.6874189364461736	4.643555734794111	BMP4;WNT3A
Developmental Biology	22/1385	0.1875615343645306	0.27040871259404037	0	0	1.2516321962907584	2.094792102722202	TGFB1;WNT3A;EGF;ADIPOQ;ADAM10;TREM2;FGF2;TNF;BMP7;MMP9;EGFR;FGF4;BMP4;KITLG;CXCL12;FGF9;GDNF;LEP;KIT;ANGPTL4;IL6R;MET
p75NTR Signals via NF-kB	1/16	0.18830576511458097	0.27040871259404037	0	0	5.097157622739018	8.510664074569197	NGF
NRIF Signals Cell Death From the Nucleus	1/16	0.18830576511458097	0.27040871259404037	0	0	5.097157622739018	8.510664074569197	NGF
FOXO-mediated Transcription of Cell Death Genes	1/16	0.18830576511458097	0.27040871259404037	0	0	5.097157622739018	8.510664074569197	FASLG
Signaling by FLT3 ITD and TKD Mutants	1/16	0.18830576511458097	0.27040871259404037	0	0	5.097157622739018	8.510664074569197	FLT3
InlB-mediated Entry of Listeria Monocytogenes Into Host Cell	1/16	0.18830576511458097	0.27040871259404037	0	0	5.097157622739018	8.510664074569197	MET
TRAF6-mediated Induction of TAK1 Complex Within TLR4 Complex	1/16	0.18830576511458097	0.27040871259404037	0	0	5.097157622739018	8.510664074569197	CD14
VLDLR Internalisation and Degradation	1/16	0.18830576511458097	0.27040871259404037	0	0	5.097157622739018	8.510664074569197	PCSK9
Toll-like Receptor Cascades	4/174	0.18957598114308366	0.27164350544744886	0	0	1.8058592848904267	3.0030814699754806	APP;SAA1;CD14;TLR2
Regulation of MITF-M-dependent Genes Involved in Cell Cycle and Proliferation	1/17	0.1988256063387152	0.28245182703053534	0	0	4.778343023255814	7.718587401604732	MET
Germ Layer Formation at Gastrulation	1/17	0.1988256063387152	0.28245182703053534	0	0	4.778343023255814	7.718587401604732	BMP4
The NLRP3 Inflammasome	1/17	0.1988256063387152	0.28245182703053534	0	0	4.778343023255814	7.718587401604732	APP
Metabolism of Angiotensinogen to Angiotensins	1/17	0.1988256063387152	0.28245182703053534	0	0	4.778343023255814	7.718587401604732	CMA1
KEAP1-NFE2L2 Pathway	3/119	0.2003966531475349	0.2840740564960773	0	0	1.9825902478448276	3.18692780034926	EGF;CCL2;AREG
Semaphorin Interactions	2/64	0.2010759476669882	0.2844279430674064	0	0	2.4700640140579893	3.9621619884013795	TREM2;MET
Gene Expression (Transcription)	25/1615	0.20220392566090858	0.28541364347019504	0	0	1.219628554534215	1.9495500929545957	CSF1R;FASLG;RETN;EGFR;LGALS3;SPP1;TGFB1;IGFBP3;TNFRSF18;ADIPOQ;TNFRSF10A;IL2;VEGFA;IL3;BMP2;IL6;MMP13;IFNG;IL2RA;KIT;FAS;CYCS;ANGPTL4;MET;PF4
Activation of IRF3, IRF7 Mediated by TBK1, IKK? (IKBKE)	1/18	0.2092096263302128	0.2928050161323486	0	0	4.49703602371181	7.0352464985563365	CD14
Crosslinking of Collagen Fibrils	1/18	0.2092096263302128	0.2928050161323486	0	0	4.49703602371181	7.0352464985563365	PCOLCE
TRAF3-dependent IRF Activation Pathway	1/18	0.2092096263302128	0.2928050161323486	0	0	4.49703602371181	7.0352464985563365	IFNB1
MECP2 Regulates Neuronal Receptors and Channels	1/18	0.2092096263302128	0.2928050161323486	0	0	4.49703602371181	7.0352464985563365	MET
FOXO-mediated Transcription	2/67	0.21529255248392368	0.3006828475619356	0	0	2.3557018856629752	3.617786759879381	FASLG;RETN
Other Semaphorin Interactions	1/19	0.21945957195697263	0.3052147828477224	0	0	4.246985357450474	6.440923826459096	TREM2
LDL Clearance	1/19	0.21945957195697263	0.3052147828477224	0	0	4.246985357450474	6.440923826459096	PCSK9
SARS-CoV-2 Infection	6/313	0.22106888039877223	0.3068083832787992	0	0	1.5012552947689615	2.265816017500522	IFNB1;IFNA2;IL17F;TLR2;IL17A;MBL2
Glycosaminoglycan Metabolism	3/127	0.22732075734741547	0.3133609999969336	0	0	1.8539251512096775	2.746392169640135	BCAN;PRELP;DCN
Apoptotic Factor-Mediated Response	1/20	0.2295771676714695	0.3133609999969336	0	0	4.023255813953488	5.920285557485273	CYCS
Ras Activation Upon Ca2+ Influx Through NMDA Receptor	1/20	0.2295771676714695	0.3133609999969336	0	0	4.023255813953488	5.920285557485273	NEFL
Receptor-type Tyrosine-Protein Phosphatases	1/20	0.2295771676714695	0.3133609999969336	0	0	4.023255813953488	5.920285557485273	IL1RAP
Signaling by KIT in Disease	1/20	0.2295771676714695	0.3133609999969336	0	0	4.023255813953488	5.920285557485273	KIT
Signaling by PDGFR in Disease	1/20	0.2295771676714695	0.3133609999969336	0	0	4.023255813953488	5.920285557485273	KDR
Signaling by Phosphorylated Juxtamembrane, Extracellular and Kinase Domain KIT Mutants	1/20	0.2295771676714695	0.3133609999969336	0	0	4.023255813953488	5.920285557485273	KIT
Signalling to RAS	1/20	0.2295771676714695	0.3133609999969336	0	0	4.023255813953488	5.920285557485273	NGF
Diseases Associated With O-glycosylation of Proteins	2/71	0.23438063604042864	0.3192592202855221	0	0	2.2186883212090454	3.21889261949931	ADAMTS5;ADAMTS1
Negative Regulation of NMDA Receptor-Mediated Neuronal Transmission	1/21	0.2395641158570267	0.323656009586432	0	0	3.8218992248062014	5.461242476235564	NEFL
Regulation of FZD by Ubiquitination	1/21	0.2395641158570267	0.323656009586432	0	0	3.8218992248062014	5.461242476235564	WNT3A
Signal Transduction by L1	1/21	0.2395641158570267	0.323656009586432	0	0	3.8218992248062014	5.461242476235564	EGFR
Unblocking of NMDA Receptors, Glutamate Binding and Activation	1/21	0.2395641158570267	0.323656009586432	0	0	3.8218992248062014	5.461242476235564	NEFL
Signaling by NOTCH1	2/74	0.24876086265529748	0.33424580618255995	0	0	2.125918720276697	2.9577125559722663	ADAM17;ADAM10
Cellular Hexose Transport	1/22	0.24942209706070181	0.33424580618255995	0	0	3.6397194536729423	5.054145912488856	FGF21
Insertion of Tail-Anchored Proteins Into the Endoplasmic Reticulum Membrane	1/22	0.24942209706070181	0.33424580618255995	0	0	3.6397194536729423	5.054145912488856	APP
Listeria Monocytogenes Entry Into Host Cells	1/22	0.24942209706070181	0.33424580618255995	0	0	3.6397194536729423	5.054145912488856	MET
Diseases of Metabolism	5/264	0.2578602750046518	0.3448555597031909	0	0	1.4807101814975832	2.0068619031093866	BCAN;ADAMTS5;ADAMTS1;PRELP;DCN
IKK Complex Recruitment Mediated by RIP1	1/23	0.25915277036142964	0.34588535076465005	0	0	3.4741014799154333	4.69120966075525	CD14
Cellular Response to Chemical Stress	4/202	0.2664647744207684	0.35492893494275385	0	0	1.5482669835611012	2.0476035579462457	EGF;CYCS;CCL2;AREG
Diseases of Programmed Cell Death	2/78	0.26797258686815706	0.35550671845034065	0	0	2.0136186770428015	2.651675218309754	APP;FASLG
Interferon Alpha Beta Signaling	2/78	0.26797258686815706	0.35550671845034065	0	0	2.0136186770428015	2.651675218309754	IFNB1;IFNA2
Sema4D in Semaphorin Signaling	1/24	0.26875777348188584	0.35583529209001685	0	0	3.3228850690933602	4.3660874757061885	MET
Signaling by MET	2/79	0.2727766075370771	0.36043535766376256	0	0	1.9873667188842286	2.581792290268541	HGF;MET
Post NMDA Receptor Activation Events	2/80	0.2775794472002487	0.364019831550773	0	0	1.9617878878579267	2.5143217005440506	NEFL;NRG1
ER-Phagosome Pathway	2/80	0.2775794472002487	0.364019831550773	0	0	1.9617878878579267	2.5143217005440506	CD14;TLR2
NOTCH2 Activation and Transmission of Signal to the Nucleus	1/25	0.2782387232095032	0.364019831550773	0	0	3.184270025839793	4.073559639481163	ADAM10
Inactivation of CSF3 (G-CSF) Signaling	1/25	0.2782387232095032	0.364019831550773	0	0	3.184270025839793	4.073559639481163	CSF3
Inflammasomes	1/25	0.2782387232095032	0.364019831550773	0	0	3.184270025839793	4.073559639481163	APP
Attenuation Phase	1/27	0.2968348264489212	0.38758314617196415	0	0	2.9390280262373287	3.5696829989252428	TNFRSF21
Interferon Signaling	5/280	0.29753615844022024	0.3877341277311531	0	0	1.393414459556192	1.6891242078905895	VCAM1;IFNG;IFNB1;IFNA2;ICAM1
CREB1 Phosphorylation Through NMDA Receptor-Mediated Activation of RAS Signaling	1/28	0.305953110940431	0.3960748853499194	0	0	2.8300315819695663	3.351672684673107	NEFL
TGFBR3 Expression	1/28	0.305953110940431	0.3960748853499194	0	0	2.8300315819695663	3.351672684673107	TGFBR3
Keratan Sulfate Biosynthesis	1/28	0.305953110940431	0.3960748853499194	0	0	2.8300315819695663	3.351672684673107	PRELP
Transcriptional Regulation by RUNX3	2/86	0.30632982069359327	0.3960748853499194	0	0	1.8211043172132666	2.154535609860871	TGFB1;SPP1
CLEC7A (Dectin-1) Signaling	2/87	0.31110386664512474	0.4014634692379582	0	0	1.7995880064087892	2.1012501477407186	IL1B;CCL17
DAP12 Signaling	1/29	0.314953604647273	0.40485298306115486	0	0	2.7288205980066444	3.152688131866968	TREM2
Downstream Signal Transduction	1/29	0.314953604647273	0.40485298306115486	0	0	2.7288205980066444	3.152688131866968	PDGFB
Regulation of CDH11 Expression and Function	1/30	0.3238378234131959	0.41306481522068533	0	0	2.6345896819032344	2.9705326235833245	ANGPTL4
Signaling by ALK	1/30	0.3238378234131959	0.41306481522068533	0	0	2.6345896819032344	2.9705326235833245	CD274
Signaling by CSF3 (G-CSF)	1/30	0.3238378234131959	0.41306481522068533	0	0	2.6345896819032344	2.9705326235833245	CSF3
HSF1 Activation	1/30	0.3238378234131959	0.41306481522068533	0	0	2.6345896819032344	2.9705326235833245	TNFRSF21
Disassembly of the Destruction Complex and Recruitment of AXIN to the Membrane	1/31	0.3326072635842853	0.4210057523762846	0	0	2.546640826873385	2.8033240740029006	WNT3A
FOXO-mediated Transcription of Oxidative Stress, Metabolic and Neuronal Genes	1/31	0.3326072635842853	0.4210057523762846	0	0	2.546640826873385	2.8033240740029006	RETN
Transcriptional Regulation of Brown and Beige Adipocyte Differentiation	1/31	0.3326072635842853	0.4210057523762846	0	0	2.546640826873385	2.8033240740029006	BMP7
Transcriptional Regulation of Brown and Beige Adipocyte Differentiation by EBF2	1/31	0.3326072635842853	0.4210057523762846	0	0	2.546640826873385	2.8033240740029006	BMP7
EPH-Ephrin Signaling	2/92	0.3348596230709778	0.4230478444140979	0	0	1.6991785559878945	1.858975884209806	ADAM10;MMP9
Post-translational Protein Modification	21/1457	0.3369624549212057	0.4248936098244537	0	0	1.124754219236441	1.2234893788121257	APP;IL33;TGFB1;CSF1;IGFBP3;PLAUR;PCSK9;ADAM10;MSLN;AREG;TGFBR1;FSTL3;TGFBR2;BMP4;ADAMTS5;IL6;LGALS1;ADAMTS1;SPP1;TIMP1;GAS6
Activation of NMDA Receptors and Postsynaptic Events	2/93	0.33958375911599564	0.42657390613811974	0	0	1.6804207465686065	1.8149126316251596	NEFL;NRG1
Post-translational Modification Synthesis of GPI-anchored Proteins	2/93	0.33958375911599564	0.42657390613811974	0	0	1.6804207465686065	1.8149126316251596	PLAUR;MSLN
Transcriptional Regulation of Pluripotent Stem Cells	1/32	0.34126340230404073	0.4278719172827178	0	0	2.464366091522881	2.6494416092676825	FGF2
Class B 2 (Secretin Family Receptors)	2/94	0.34429759285077083	0.43086012564690035	0	0	1.6620707156149552	1.7721810723991556	WNT3A;WNT5A
Unfolded Protein Response (UPR)	2/95	0.34900059972116126	0.4344703489527499	0	0	1.6441153089828877	1.7307299971497636	CXCL8;CCL2
Cargo Concentration in the ER	1/33	0.3498076978728334	0.4344703489527499	0	0	2.387233527131783	2.5074825624023314	AREG
Regulation of Expression and Function of Type II Classical Cadherins	1/33	0.3498076978728334	0.4344703489527499	0	0	2.387233527131783	2.5074825624023314	ANGPTL4
Regulation of Homotypic Cell-Cell Adhesion	1/33	0.3498076978728334	0.4344703489527499	0	0	2.387233527131783	2.5074825624023314	ANGPTL4
Antigen processing-Cross Presentation	2/96	0.3536922705766064	0.4384724403028341	0	0	1.626541932279162	1.690510632042299	CD14;TLR2
Signaling by WNT in Cancer	1/34	0.3582415898302365	0.44245509788734433	0	0	2.314775663612873	2.37622760629934	WNT3A
Signalling to ERKs	1/34	0.3582415898302365	0.44245509788734433	0	0	2.314775663612873	2.37622760629934	NGF
MyD88 Cascade Initiated on Plasma Membrane	2/98	0.36303964126705096	0.4450597083681254	0	0	1.5924935149156938	1.6135832984260672	APP;SAA1
P75 NTR Receptor-Mediated Signalling	2/98	0.36303964126705096	0.4450597083681254	0	0	1.5924935149156938	1.6135832984260672	ADAM17;NGF
Toll Like Receptor 10 (TLR10) Cascade	2/98	0.36303964126705096	0.4450597083681254	0	0	1.5924935149156938	1.6135832984260672	APP;SAA1
Toll Like Receptor 5 (TLR5) Cascade	2/98	0.36303964126705096	0.4450597083681254	0	0	1.5924935149156938	1.6135832984260672	APP;SAA1
Nuclear Events Stimulated by ALK Signaling in Cancer	1/35	0.36656649927888224	0.44772513380557205	0	0	2.246580027359781	2.254612292261916	GZMB
Lysosome Vesicle Biogenesis	1/35	0.36656649927888224	0.44772513380557205	0	0	2.246580027359781	2.254612292261916	APP
VEGFA-VEGFR2 Pathway	2/99	0.367694395930268	0.4482756723864409	0	0	1.5759958281519515	1.5767887615586402	KDR;VEGFA
Detoxification of Reactive Oxygen Species	1/36	0.37478382910630725	0.45524200893279887	0	0	2.182281284606866	2.141703673490717	CYCS
Keratan Sulfate Keratin Metabolism	1/36	0.37478382910630725	0.45524200893279887	0	0	2.182281284606866	2.141703673490717	PRELP
Plasma Lipoprotein Clearance	1/37	0.3828949642171283	0.46339390550592136	0	0	2.121554694229113	2.0366809912495563	PCSK9
HSF1-dependent Transactivation	1/37	0.3828949642171283	0.46339390550592136	0	0	2.121554694229113	2.0366809912495563	TNFRSF21
Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes	2/103	0.38617683443296436	0.46481648071749526	0	0	1.5132719497630698	1.4398175691110384	ADIPOQ;ANGPTL4
Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes	2/103	0.38617683443296436	0.46481648071749526	0	0	1.5132719497630698	1.4398175691110384	ADIPOQ;ANGPTL4
MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis	2/103	0.38617683443296436	0.46481648071749526	0	0	1.5132719497630698	1.4398175691110384	ADIPOQ;ANGPTL4
Beta Defensins	1/39	0.39880410110814984	0.47827593285071596	0	0	2.00968992248062	1.847477714626273	TLR2
Platelet Aggregation (Plug Formation)	1/39	0.39880410110814984	0.47827593285071596	0	0	2.00968992248062	1.847477714626273	THPO
Toll Like Receptor 3 (TLR3) Cascade	2/106	0.39988373819666967	0.4787034985283822	0	0	1.4693953906016164	1.3468205263409792	APP;SAA1
RET Signaling	1/41	0.4143046380262621	0.4950716071721761	0	0	1.9090116279069766	1.6821327263018364	GDNF
NCAM1 Interactions	1/42	0.42190495901917097	0.5032451943616058	0	0	1.8623558328606542	1.6071669083319475	GDNF
ADORA2B Mediated Anti-Inflammatory Cytokines Production	1/43	0.4294070294739649	0.5094398808454565	0	0	1.817921742340347	1.5367801870906141	IL6
Aspirin ADME	1/43	0.4294070294739649	0.5094398808454565	0	0	1.817921742340347	1.5367801870906141	BSG
Assembly and Cell Surface Presentation of NMDA Receptors	1/43	0.4294070294739649	0.5094398808454565	0	0	1.817921742340347	1.5367801870906141	NEFL
O-linked Glycosylation	2/114	0.4357067083261388	0.5159889819533164	0	0	1.3638827126181212	1.1330945941555468	ADAMTS5;ADAMTS1
TCF Dependent Signaling in Response to WNT	3/189	0.4439556475279314	0.5240791603260883	0	0	1.2320438508064515	1.0004573252547242	WNT3A;WIF1;WNT5A
Regulation of RUNX3 Expression and Activity	1/45	0.4441214636600235	0.5240791603260883	0	0	1.7351127554615926	1.40831673850449	TGFB1
PPARA Activates Gene Expression	2/117	0.4488431591171976	0.5287084899209694	0	0	1.3281001522585012	1.0639168124827365	ANGPTL4;TNFRSF21
Regulation of Lipid Metabolism by PPARalpha	2/119	0.45750493953952975	0.5379542983573157	0	0	1.3052645581828461	1.0206745906864996	ANGPTL4;TNFRSF21
Deubiquitination	4/268	0.45834553110936704	0.5379871304865266	0	0	1.157278669043375	0.9028300584950216	IL33;TGFB1;TGFBR1;TGFBR2
Viral Infection Pathways	14/1029	0.46382569519587424	0.5434559472914491	0	0	1.054243490499648	0.8099188234799064	TGFB1;IL1R1;IFNB1;IFNA2;EGFR;VEGFA;CD209;IL17F;CD14;PDCD1;IL6R;TLR2;IL17A;MBL2
Binding and Uptake of Ligands by Scavenger Receptors	2/122	0.47034924976255654	0.5501258009590326	0	0	1.272438391699092	0.9597745445906287	CD163;SAA1
Dectin-1 Mediated Noncanonical NF-kB Signaling	1/49	0.47242592021608226	0.5506090830687437	0	0	1.5901970284237725	1.1924479264095265	CCL17
Defensins	1/49	0.47242592021608226	0.5506090830687437	0	0	1.5901970284237725	1.1924479264095265	TLR2
Asymmetric Localization of PCP Proteins	1/51	0.4860350464842491	0.5654748695475799	0	0	1.5264341085271318	1.1012833547984002	WNT5A
Hedgehog Ligand Biogenesis	1/52	0.4927078932309044	0.5722326759979978	0	0	1.4964280285757714	1.0592298038742516	ADAM17
Regulation of Complement Cascade	2/128	0.49548416141041113	0.5744492379224031	0	0	1.211475511086406	0.8507222008426244	C5;ELANE
NR1H2 and NR1H3-mediated Signaling	1/54	0.505795786113937	0.5853790391738223	0	0	1.4398127833845253	0.9814084662977265	ANGPTL3
Transcriptional Activation of Mitochondrial Biogenesis	1/56	0.518547286740476	0.5990895354663092	0	0	1.3873150105708245	0.9110831411873007	CYCS
Epigenetic Regulation by WDR5-containing Histone Modifying Complexes	2/135	0.5238358505362557	0.6041451795383298	0	0	1.1473040578098943	0.7418203080241554	ADIPOQ;ANGPTL4
Transcriptional Regulation of Granulopoiesis	1/58	0.5309710086230743	0.6113092307973482	0	0	1.3385012919896642	0.8473353743885664	IL6R
NRAGE Signals Death Through JNK	1/59	0.5370625839648838	0.6129921216978501	0	0	1.3153568564554932	0.8176792880296279	NGF
Adherens Junctions Interactions	1/59	0.5370625839648838	0.6129921216978501	0	0	1.3153568564554932	0.8176792880296279	ANGPTL4
Cytoprotection by HMOX1	1/59	0.5370625839648838	0.6129921216978501	0	0	1.3153568564554932	0.8176792880296279	CYCS
Regulation of RUNX2 Expression and Activity	1/59	0.5370625839648838	0.6129921216978501	0	0	1.3153568564554932	0.8176792880296279	BMP2
Iron Uptake and Transport	1/59	0.5370625839648838	0.6129921216978501	0	0	1.3153568564554932	0.8176792880296279	LCN2
Nucleotide-binding Domain, Leucine Rich Repeat Containing Receptor (NLR) Signaling Pathways	1/61	0.549010308895206	0.624475643451248	0	0	1.2713824289405684	0.7623692932868448	APP
Gamma Carboxylation, Hypusinylation, Hydroxylation, and Arylsulfatase Activation	1/61	0.549010308895206	0.624475643451248	0	0	1.2713824289405684	0.7623692932868448	GAS6
Axon Guidance	7/541	0.5541940119910727	0.6279445150944621	0	0	0.9991156887224303	0.5897184951037197	CXCL12;GDNF;ADAM10;TREM2;MMP9;MET;EGFR
Cellular Response to Hypoxia	1/62	0.554868477014903	0.6279445150944621	0	0	1.2504765535646207	0.7365609161574515	VEGFA
Bacterial Infection Pathways	2/143	0.5549056515562846	0.6279445150944621	0	0	1.0817672544636698	0.6371145882331235	MET;TLR2
NCAM Signaling for Neurite Out-Growth	1/63	0.5606508396371342	0.6312089385030321	0	0	1.2302450612653164	0.7118898628549881	GDNF
Ca2+ Pathway	1/63	0.5606508396371342	0.6312089385030321	0	0	1.2302450612653164	0.7118898628549881	WNT5A
Transcriptional Regulation by MECP2	1/63	0.5606508396371342	0.6312089385030321	0	0	1.2302450612653164	0.7118898628549881	MET
Cellular Responses to Stress	10/787	0.5696847686795264	0.6402908605532198	0	0	0.9801884500679682	0.5515247019657803	IL1A;IL6;CXCL8;IFNB1;EGF;CYCS;CCL2;AREG;TNFRSF21;VEGFA
RUNX1 Regulates Genes Involved in Megakaryocyte Differentiation and Platelet Function	1/65	0.571992044779107	0.6417944638029981	0	0	1.1916787790697674	0.6657077492390092	PF4
Collagen Biosynthesis and Modifying Enzymes	1/67	0.5830415921147457	0.65308550588826	0	0	1.1554498473103125	0.6233614416196008	PCOLCE
COPII-mediated Vesicle Transport	1/69	0.5938069538374555	0.6629008489719992	0	0	1.1213520291837664	0.5844498056693862	AREG
High Laminar Flow Shear Stress Activates Signaling by PIEZO1 and PECAM1 CDH5 KDR in Endothelial Cell	1/69	0.5938069538374555	0.6629008489719992	0	0	1.1213520291837664	0.5844498056693862	KDR
Cellular Responses to Stimuli	11/887	0.601678055737226	0.6705570250808814	0	0	0.9551986669612609	0.4852722226318191	IL1A;IL6;CXCL8;IFNB1;EGF;KDR;CYCS;CCL2;AREG;TNFRSF21;VEGFA
Nervous System Development	7/567	0.6039491250907679	0.6719568416976275	0	0	0.9514384920634921	0.47977743050110006	CXCL12;GDNF;ADAM10;TREM2;MMP9;MET;EGFR
Factors Involved in Megakaryocyte Development and Platelet Production	2/158	0.6092202152453408	0.6746621618706344	0	0	0.9770028933453058	0.48417867318649843	IFNB1;IFNA2
trans-Golgi Network Vesicle Budding	1/72	0.6094380253755882	0.6746621618706344	0	0	1.0738071841904138	0.5317686636657754	APP
Signaling by NOTCH4	1/72	0.6094380253755882	0.6746621618706344	0	0	1.0738071841904138	0.5317686636657754	ADAM10
Cell Death Signalling via NRAGE, NRIF and NADE	1/76	0.6293512188909622	0.6943841781763617	0	0	1.0163307493540052	0.4706280130394293	NGF
Regulation of mRNA Stability by Proteins That Bind AU-rich Elements	1/76	0.6293512188909622	0.6943841781763617	0	0	1.0163307493540052	0.4706280130394293	TNFSF13
PCP CE Pathway	1/79	0.6436194205392457	0.7089451853527132	0	0	0.9770920294176109	0.43055334515281984	WNT5A
MAPK6 MAPK4 Signaling	1/80	0.6482528338672912	0.7128627508640312	0	0	0.964674712982043	0.41816187248028674	MMP10
Infection With Mycobacterium Tuberculosis	1/82	0.6573404013476954	0.7216572897050986	0	0	0.9407598813283568	0.39469889389255447	TLR2
Regulation of HSF1-mediated Heat Shock Response	1/83	0.661796094129662	0.7253460501884705	0	0	0.9292399319342031	0.3835881860089313	TNFRSF21
Transport of Bile Salts and Organic Acids, Metal Ions and Amine Compounds	1/84	0.6661940688035438	0.7289594604098282	0	0	0.9179975716820772	0.37286698095306925	BSG
TP53 Regulates Metabolic Genes	1/86	0.6748198337320725	0.7371794223277757	0	0	0.8963064295485637	0.35252586657094503	CYCS
Protein-protein Interactions at Synapses	1/88	0.6832235403395214	0.7439045784617816	0	0	0.8756125813062461	0.3335498860089596	IL1RAP
Classical Antibody-Mediated Complement Activation	1/88	0.6832235403395214	0.7439045784617816	0	0	0.8756125813062461	0.3335498860089596	CRP
Transcriptional Regulation by TP53	4/362	0.6925754139755967	0.7528488079669048	0	0	0.8492934604009201	0.31197788498555634	IGFBP3;FAS;CYCS;TNFRSF10A
Cell-cell Junction Organization	1/92	0.6993874133575699	0.7577650861582836	0	0	0.8369537439304882	0.2992531884896304	ANGPTL4
Scavenging of Heme From Plasma	1/92	0.6993874133575699	0.7577650861582836	0	0	0.8369537439304882	0.2992531884896304	CD163
Cellular Responses to Mechanical Stimuli	1/93	0.703298318348121	0.7595162915929137	0	0	0.827814290529154	0.2913692120272728	KDR
Response of Endothelial Cells to Shear Stress	1/93	0.703298318348121	0.7595162915929137	0	0	0.827814290529154	0.2913692120272728	KDR
Oxidative Stress Induced Senescence	1/94	0.7071585369334973	0.7595883589011339	0	0	0.8188713845127948	0.28373926169202107	IFNB1
RAC3 GTPase Cycle	1/94	0.7071585369334973	0.7595883589011339	0	0	0.8188713845127948	0.28373926169202107	IL32
MITF-M-dependent Gene Expression	1/94	0.7071585369334973	0.7595883589011339	0	0	0.8188713845127948	0.28373926169202107	MET
Ub-specific Processing Proteases	2/190	0.7079547091268876	0.7595883589011339	0	0	0.8093799155559235	0.27953971580789766	IL33;TGFBR1
Mitochondrial Biogenesis	1/97	0.7184415758222604	0.7683494720425468	0	0	0.7931605297157622	0.2622750989599861	CYCS
Mitochondrial Protein Degradation	1/97	0.7184415758222604	0.7683494720425468	0	0	0.7931605297157622	0.2622750989599861	APP
Signaling by WNT	3/287	0.7213258487386963	0.7701898578468015	0	0	0.802858164612676	0.26226510338782033	WIF1;WNT3A;WNT5A
SLC Transporter Disorders	1/99	0.7257219444621273	0.7736359536778235	0	0	0.7768944787217212	0.24906330672657095	BSG
Metabolism of Carbohydrates	3/290	0.727830668825732	0.7746364996183835	0	0	0.7943434233449478	0.25235246443484144	BCAN;PRELP;DCN
Cellular Response to Heat Stress	1/101	0.7328147685733031	0.7786892083395291	0	0	0.7612790697674419	0.23665297186081627	TNFRSF21
